State,District,Block/Tehsil,Village,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Other
TELENGANA,Khammam ,Aswaraopeta ,Aswaraopeta,4.86,4.86,0,0,0
TELENGANA,Khammam ,Aswaraopeta ,Bachuvarigudem,1.21,1.21,0,0,0
TELENGANA,Khammam ,Garla ,Chandragiri,1.02,1.02,0,0,0
TELENGANA,Khammam ,Garla ,Kannaigudem,1.01,1.01,0,0,0
TELENGANA,Khammam ,Julurpad ,Gundepudi,8.85,8.85,0,0,0
TELENGANA,Khammam ,Julurpad ,Julurpad,4.78,4.78,0,0,0
TELENGANA,Khammam ,Julurpad ,Karivarigudem,13.16,13.16,0,0,0
TELENGANA,Khammam ,Julurpad ,Padamata Narsapuram,10.7,10.7,0,0,0
TELENGANA,Khammam ,Julurpad ,Papakollu,3.34,3.34,0,0,0
TELENGANA,Khammam ,Kallur ,Mucharam,0.81,0.81,0,0,0
TELENGANA,Khammam ,Kallur ,Peddakorukondi,1.2,1.2,0,0,0
TELENGANA,Khammam ,Kamepalle ,Jasthipalli,0.81,0.81,0,0,0
TELENGANA,Khammam ,Khammam (Urban) ,Koya Chalka,5.66,0.4,0,0,0
TELENGANA,Khammam ,Khammam (Urban) ,V. Venkatayapalem,0.81,0.81,0,0,0
TELENGANA,Khammam ,Konijerla ,Gubbagurthy,1.21,1.21,0,0,0
TELENGANA,Khammam ,Manuguru ,Mallaram [Patti Mallar,0,0,0,0,0
TELENGANA,Khammam ,Manuguru ,Ramanujavaram,0,0,0,0,0
TELENGANA,Khammam ,Manuguru ,Samathsingaram,0,0,0,0,0
TELENGANA,Khammam ,Mudigonda ,Ammapeta,1.21,1.21,0,0,0
TELENGANA,Khammam ,Mudigonda ,Edavalli,3.26,3.26,0,0,0
TELENGANA,Khammam ,Mudigonda ,Mudigonda,6.25,6.25,0,0,0
TELENGANA,Khammam ,Mudigonda ,Vallapuram,0,0,0,0,0
TELENGANA,Khammam ,Mulkalapalle ,Annaram,0.24,0.24,0,0,0
TELENGANA,Khammam ,Palwancha ,Vulavanoor,4.86,4.86,0,0,0
TELENGANA,Khammam ,Pinapaka ,Bommarajupalle,5.87,5.87,0,0,0
TELENGANA,Khammam ,Thirumalayapalem ,Bachodu,20.14,20.14,0,0,0
TELENGANA,Khammam ,Thirumalayapalem ,Bandampalle,2.63,2.63,0,0,0
TELENGANA,Khammam ,Thirumalayapalem ,Beerolu,8.08,8.08,0,0,0
TELENGANA,Khammam ,Thirumalayapalem ,Edulla Cheruvu,4.68,4.68,0,0,0
TELENGANA,Khammam ,Thirumalayapalem ,Jupeda,12.93,12.93,0,0,0
TELENGANA,Khammam ,Thirumalayapalem ,Kakarvai,3.24,3.24,0,0,0
TELENGANA,Khammam ,Thirumalayapalem ,Lakshmidevipalle,1.21,1.21,0,0,0
TELENGANA,Khammam ,Thirumalayapalem ,Mohammadapuram,1.29,1.29,0,0,0
TELENGANA,Khammam ,Thirumalayapalem ,Pindiprolu,77.89,77.89,0,0,0
TELENGANA,Khammam ,Thirumalayapalem ,Raghunadhapalem,10.38,10.38,0,0,0
TELENGANA,Khammam ,Thirumalayapalem ,Rajaram,2.23,2.23,0,0,0
TELENGANA,Khammam ,Thirumalayapalem ,Sublaid,65.76,65.76,0,0,0
TELENGANA,Khammam ,Thirumalayapalem ,Thettelapadu,12.93,12.93,0,0,0
TELENGANA,Khammam ,Vemsoor ,Kandragatlamallela,0.81,0.81,0,0,0
TELENGANA,Khammam ,Venkatapuram ,Pujarigudem [Z],0.81,0.81,0,0,0
TELENGANA,Khammam ,Yellandu ,Challa Samudram,8.87,8.87,0,0,0
TELENGANA,Khammam ,Yellandu ,Raghaboingudem,2.02,2.02,0,0,0
TELENGANA,Khammam ,Yerrupalem ,Kacharam,1.62,1.62,0,0,0
TELENGANA,Khammam ,Yerrupalem ,Rajulapalem,2.83,2.83,0,0,0
TELENGANA,Khammam ,Yerrupalem ,Tatigudem,1.17,1.17,0,0,0
TELENGANA,Mahbubnagar ,Alampur ,Alampur,3.03,3.03,0,0,0
TELENGANA,Mahbubnagar ,Alampur ,Bhairapur,8.58,8.58,0,0,0
TELENGANA,Mahbubnagar ,Alampur ,Kyatur,1.82,1.82,0,0,0
TELENGANA,Mahbubnagar ,Alampur ,Utkur,0.4,0.4,0,0,0
TELENGANA,Mahbubnagar ,Amangal ,Akuthotapalle,13.55,13.55,0,0,0
TELENGANA,Mahbubnagar ,Amangal ,Amangal,17.8,17.8,0,0,0
TELENGANA,Mahbubnagar ,Amangal ,Chennampalle,1.87,1.87,0,0,0
TELENGANA,Mahbubnagar ,Amangal ,Cherikonda    Pattikal,14.14,14.14,0,0,0
TELENGANA,Mahbubnagar ,Amangal ,Cherikondapattipadkal,7.25,7.25,0,0,0
TELENGANA,Mahbubnagar ,Amangal ,Kadthal,8.08,8.08,0,0,0
TELENGANA,Mahbubnagar ,Amangal ,Karkalpahad,13.33,11.81,0,0,0
TELENGANA,Mahbubnagar ,Amangal ,Konapur,5.05,5.05,0,0,0
TELENGANA,Mahbubnagar ,Amangal ,Mudwin,36.77,36.77,0,0,0
TELENGANA,Mahbubnagar ,Amangal ,Polepalle,12.1,12.1,0,0,0
TELENGANA,Mahbubnagar ,Amangal ,Ramanuthula,7.48,7.48,0,0,0
TELENGANA,Mahbubnagar ,Amangal ,Settipalle,9.69,9.69,0,0,0
TELENGANA,Mahbubnagar ,Amangal ,Singam Palle,12.57,12.57,0,0,0
TELENGANA,Mahbubnagar ,Amangal ,Vasudevapur,6.68,4.08,0,0,0
TELENGANA,Mahbubnagar ,Amangal ,Vithaipalle,0.81,0.81,0,0,0
TELENGANA,Mahbubnagar ,Balanagar ,Mothighanapur,0.4,0.4,0,0,0
TELENGANA,Mahbubnagar ,Chinnachintakunta ,Chinnachintakunta(CT),9.31,9.31,0,0,0
TELENGANA,Mahbubnagar ,Chinnachintakunta ,Fareedpur,7.6,7.6,0,0,0
TELENGANA,Mahbubnagar ,Chinnachintakunta ,Lalkota,2.02,2.02,0,0,0
TELENGANA,Mahbubnagar ,Damaragidda ,Ayyawaripalle,3.21,3.21,0,0,0
TELENGANA,Mahbubnagar ,Damaragidda ,Bapanpalle,0.8,0.8,0,0,0
TELENGANA,Mahbubnagar ,Damaragidda ,Chakalavaripalle,13.72,13.72,0,0,0
TELENGANA,Mahbubnagar ,Damaragidda ,Damaragidda,14.93,14.93,0,0,0
TELENGANA,Mahbubnagar ,Damaragidda ,Desaipalle,3.82,3.82,0,0,0
TELENGANA,Mahbubnagar ,Damaragidda ,Gadimunkanpalle,0.4,0.4,0,0,0
TELENGANA,Mahbubnagar ,Damaragidda ,Kandanpalle,13.39,13.39,0,0,0
TELENGANA,Mahbubnagar ,Damaragidda ,Lingareddipalle,7.75,7.75,0,0,0
TELENGANA,Mahbubnagar ,Damaragidda ,Malreddipalle,1.21,1.21,0,0,0
TELENGANA,Mahbubnagar ,Damaragidda ,Piddampalle,7.11,7.11,0,0,0
TELENGANA,Mahbubnagar ,Damaragidda ,Sajnapur,7.61,7.61,0,0,0
TELENGANA,Mahbubnagar ,Damaragidda ,Udmalgidda,5.25,5.25,0,0,0
TELENGANA,Mahbubnagar ,Damaragidda ,Vathugundla,14.64,14.64,0,0,0
TELENGANA,Mahbubnagar ,Damaragidda ,Vithalapur,2.01,2.01,0,0,0
TELENGANA,Mahbubnagar ,Damaragidda ,Yelsanpalle,11.34,11.34,0,0,0
TELENGANA,Mahbubnagar ,Dhanwada ,Gotur,12.14,11.09,0,0,0
TELENGANA,Mahbubnagar ,Dhanwada ,Gunmukla,29.41,29.41,0,0,0
TELENGANA,Mahbubnagar ,Dhanwada ,Kistapur,1.01,1.01,0,0,0
TELENGANA,Mahbubnagar ,Dhanwada ,Madwar,10.73,10.73,0,0,0
TELENGANA,Mahbubnagar ,Dhanwada ,Paspul,25.59,25.59,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Bheemaram,0.4,0.4,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Buchchiguda,0.29,0.1,0.1,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Chowlapalle (West),0.3,0.3,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Farooqnagar(CT),1.33,0.4,0.3,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Kammadanam,1.21,1.1,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Kamsanpalle,1.42,1.3,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Madhurapur,0.71,0.2,0.2,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Raikal,0.81,0.3,0.1,0,0
TELENGANA,Mahbubnagar ,Ghattu ,Aloor,8.21,8.21,0,0,0
TELENGANA,Mahbubnagar ,Ghattu ,Balgera,55.56,55.56,0,0,0
TELENGANA,Mahbubnagar ,Ghattu ,Chagadona,151.86,151.86,0,0,0
TELENGANA,Mahbubnagar ,Ghattu ,Chamankhandoddi,20.93,20.93,0,0,0
TELENGANA,Mahbubnagar ,Ghattu ,Induvasi,21.27,21.27,0,0,0
TELENGANA,Mahbubnagar ,Ghattu ,Kaloor Timmanadoddi,0.62,0.62,0,0,0
TELENGANA,Mahbubnagar ,Ghattu ,Kuchinerla,68.63,68.63,0,0,0
TELENGANA,Mahbubnagar ,Ghattu ,Mallampalle,9.47,9.47,0,0,0
TELENGANA,Mahbubnagar ,Ghattu ,Mittadoddi,66.13,66.13,0,0,0
TELENGANA,Mahbubnagar ,Ghattu ,Muslimpalle,6.97,6.97,0,0,0
TELENGANA,Mahbubnagar ,Ghattu ,Penchikapadu,0.2,0.2,0,0,0
TELENGANA,Mahbubnagar ,Ghattu ,Rayapuram,0.22,0.22,0,0,0
TELENGANA,Mahbubnagar ,Ghattu ,Thappetlamorsu,32.01,32.01,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Bandaraipakula,13.33,13.33,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Buddharam,25.11,25.11,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Cheerkapalle,83.63,83.63,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Chennaram,161.21,161.21,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Chennur,34.77,34.77,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Gopalpeta,72.82,72.82,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Jain Thirumalapur,27.54,27.54,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Kesampeta,59,59,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Konkalapalle,22.09,22.09,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Munnanur,88.69,88.69,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Nagapur,26.26,26.26,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Polkepahad,131.83,131.83,1,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Revally,2.02,2.02,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Shanaipalle,13.87,13.87,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Thadparthy,106.25,106.25,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Vallabhanpalle,40.81,40.81,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Yedula,6.48,6.48,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Yedutla,48.6,48.6,0,0,0
TELENGANA,Mahbubnagar ,Ieej ,Bingidoddi,24.73,24.5,4,0,0
TELENGANA,Mahbubnagar ,Ieej ,Devabanda,33.29,31.24,12.1,0,0
TELENGANA,Mahbubnagar ,Ieej ,Eklaspur,2.82,1.62,1.4,0,0
TELENGANA,Mahbubnagar ,Ieej ,Ieej,0.4,0.2,0.2,0,0
TELENGANA,Mahbubnagar ,Ieej ,Jadadoddi,2.43,2.43,0,0,0
TELENGANA,Mahbubnagar ,Ieej ,Pullikal,10.64,10.64,0.4,0,0
TELENGANA,Mahbubnagar ,Jadcherla ,Bureddipalle,0.81,0.81,0,0,0
TELENGANA,Mahbubnagar ,Jadcherla ,Gollapalle,1.74,0.5,0,0,0
TELENGANA,Mahbubnagar ,Jadcherla ,Macharam,2.33,1.82,0,0,0
TELENGANA,Mahbubnagar ,Jadcherla ,Malleboinpalle,2.6,2.6,0,0,0
TELENGANA,Mahbubnagar ,Kalwakurthy ,Bekkara,0.4,0.4,0,0,0
TELENGANA,Mahbubnagar ,Kalwakurthy ,Gundur,6.03,6.03,0,0,0
TELENGANA,Mahbubnagar ,Kalwakurthy ,Jillella,3.02,3.02,0,0,0
TELENGANA,Mahbubnagar ,Kalwakurthy ,Kurmidda,3.22,3.22,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Abhangapatnam,33.22,33.22,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Acharyapur,8.01,8.01,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Akkaipalle,9.21,9.21,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Ankilla,43.25,43.25,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Burgupalle,25.23,25.23,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Chandraspalle,2.01,2.01,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Garlapad,21.21,21.21,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Ibrahimnagar,10.31,10.31,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Kannaipalle,17.3,17.3,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Kesavapur,8.4,8.4,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Khazipur,5.6,5.6,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Koilkonda,6.4,6.4,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Kothlavad,4.8,4.8,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Kushmohmedpalle,11.05,11.05,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Lingalched,12.69,12.69,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Mallapur,0.4,0.4,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Manikonda,7.6,7.6,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Modipur,15.82,15.82,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Nallavelly,8.4,8.4,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Parpalle,18.01,18.01,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Perkiweedu,12.81,12.81,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Rampur,18.41,18.41,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Serivenkatapur,5.05,5.05,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Suraram,15.11,15.01,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Vinjamur,2.48,2.48,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Yellareddipalle,3.15,3.15,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Appaipalle,2.4,2.4,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Bhakthimalla,42.44,42.44,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Bhogaram,20.4,20.4,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Bijjaram,22,22,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Chennaram,11.2,11.2,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Ejipoor,12,12,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Gundmal,60.47,60.47,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Kadampalle,10.41,10.41,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Kosgi,44.41,44.41,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Kothapalle,6,6,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Lodhipur,2.4,2.4,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Mirzapur,20,20,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Mudireddipalle,10,10,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Mukthipahad,5.21,5.21,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Mukthyarnagar,8.8,8.8,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Mungimalla,15.21,15.21,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Mushrifa,53.66,53.66,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Sarjakhanpet,1.6,1.6,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Thogapur,10.4,10.4,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Ajjakollu,8.07,8.07,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Amadabakula,98.28,98.28,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Apparala,3.23,3.23,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Boothpur,3.64,3.64,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Cherlapalle,41.76,41.76,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Dwarakanagar,100.38,100.38,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Govindahalli,0.81,0.81,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Kanaipalle,46.12,46.12,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Kanimetta,5.73,5.73,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Konnur,97.61,97.61,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Kothakota(CT),45.74,45.74,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Miraspalle,1.01,1.01,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Mummallapalle,108.01,108.01,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Nancharammapet,11.77,11.77,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Narsingapur,65.15,65.15,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Natavalli,15.36,15.36,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Palem,32.27,32.27,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Pamapur,80.91,80.91,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Pathajangamaipalle,2.12,2.12,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Pullareddikunta,0.69,0.69,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Ramakrishnapur,50.94,50.94,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Ramnathpur,24.53,24.53,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Rayanpet,35.83,35.83,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Sankireddipalle,42.02,42.02,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Satyahalli,18.29,18.29,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Shankarampeta,19.55,19.55,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Thirumalaipalle,2.83,2.83,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Waddawata,47.7,47.7,0,0,0
TELENGANA,Mahbubnagar ,Kothur ,Chegur,1.75,1.3,0.1,0,0
TELENGANA,Mahbubnagar ,Kothur ,Kodicherla,1.92,1,1,0,0
TELENGANA,Mahbubnagar ,Kothur ,Kothur(CT),2.53,2.42,2.42,0,0
TELENGANA,Mahbubnagar ,Kothur ,Mamidipalle,2.98,0.8,0.2,0,0
TELENGANA,Mahbubnagar ,Kothur ,Siddapur,2.26,2,2,0,0
TELENGANA,Mahbubnagar ,Madgul ,Andugul,35.33,19,0,0,0
TELENGANA,Mahbubnagar ,Madgul ,Anneboinpalle,7.11,1.2,0.5,0,0
TELENGANA,Mahbubnagar ,Madgul ,Appareddipalle,16.2,9.4,0,0,0
TELENGANA,Mahbubnagar ,Madgul ,Arkapalle,42.84,16,2.2,0,0
TELENGANA,Mahbubnagar ,Madgul ,Aurpalle,6.41,1.1,0.5,0,0
TELENGANA,Mahbubnagar ,Madgul ,Brahmanapalle,13.52,8,0.2,0,0
TELENGANA,Mahbubnagar ,Madgul ,Dodlapahad,1.2,0.2,0,0,0
TELENGANA,Mahbubnagar ,Madgul ,Girikothapalle,14.74,11,0,0,0
TELENGANA,Mahbubnagar ,Madgul ,Irwin,32.47,14,2.2,0,0
TELENGANA,Mahbubnagar ,Madgul ,Kalakonda,9.91,5.81,0,0,0
TELENGANA,Mahbubnagar ,Madgul ,Kulkulpalle,62.61,32,0,0,0
TELENGANA,Mahbubnagar ,Madgul ,Madgul,24.6,15,0,0,0
TELENGANA,Mahbubnagar ,Madgul ,Nagilla,53.25,9.47,2.01,0,0
TELENGANA,Mahbubnagar ,Madgul ,Suddapalle,1.3,0.2,0,0,0
TELENGANA,Mahbubnagar ,Mahbubnagar ,Yedira (Part),6.77,5.01,0.51,0,0
TELENGANA,Mahbubnagar ,Maldakal ,Adaviravalcheruvu,0.4,0,0,0,0
TELENGANA,Mahbubnagar ,Maldakal ,Bijjawaram,22.48,0,0,0,0
TELENGANA,Mahbubnagar ,Maldakal ,Burdipad,5.08,0,0,0,0
TELENGANA,Mahbubnagar ,Maldakal ,Chelagarlapadu,4.36,0,0,0,0
TELENGANA,Mahbubnagar ,Maldakal ,D.Amaravai,0.81,0,0,0,0
TELENGANA,Mahbubnagar ,Maldakal ,Maddelabanda,12.12,5.91,2.21,0,0
TELENGANA,Mahbubnagar ,Maldakal ,Maldakal,0.4,0,0,0,0
TELENGANA,Mahbubnagar ,Maldakal ,Nagardoddi,0.4,0,0,0,0
TELENGANA,Mahbubnagar ,Maldakal ,Nethivanipalle,0.81,0,0,0,0
TELENGANA,Mahbubnagar ,Maldakal ,Uligepalle,4.12,0,0,0,0
TELENGANA,Mahbubnagar ,Maldakal ,Vittalapuram,0.8,0,0,0,0
TELENGANA,Mahbubnagar ,Maldakal ,Yeddulagudem,1.21,0,0,0,0
TELENGANA,Mahbubnagar ,Maldakal ,Yelkur,21.94,0,0,0,0
TELENGANA,Mahbubnagar ,Manopad ,Chinnaamudyala Padu,0.4,0.4,0.4,0,0
TELENGANA,Mahbubnagar ,Manopad ,Undavelli,14.55,14.55,0,0,0
TELENGANA,Mahbubnagar ,Narayanpet ,Abhangapur,1.82,1.82,0,0,0
TELENGANA,Mahbubnagar ,Narayanpet ,Jajapur,3.64,3.64,0,0,0
TELENGANA,Mahbubnagar ,Nawabpet ,Hajilapur,2.42,2.42,0,0,0
TELENGANA,Mahbubnagar ,Nawabpet ,Kakarjala,1.62,1.62,0,0,0
TELENGANA,Mahbubnagar ,Nawabpet ,Kakarlapahad,0.61,0.61,0,0,0
TELENGANA,Mahbubnagar ,Nawabpet ,Kamaram,0.51,0.51,0,0,0
TELENGANA,Mahbubnagar ,Nawabpet ,Kondapur,0.61,0.61,0,0,0
TELENGANA,Mahbubnagar ,Nawabpet ,Rekulachowdapur,0.64,0.64,0,0,0
TELENGANA,Mahbubnagar ,Nawabpet ,Rudraram,0.9,0.9,0,0,0
TELENGANA,Mahbubnagar ,Nawabpet ,Yemmanagandla,0.9,0.9,0,0,0
TELENGANA,Mahbubnagar ,Pangal ,Busireddipalle,2.43,1.4,0.1,0,0
TELENGANA,Mahbubnagar ,Pangal ,Mahammadapur,2.02,1,1.02,0,0
TELENGANA,Mahbubnagar ,Pangal ,Mallaipalle,4.18,1.6,1.5,0,0
TELENGANA,Mahbubnagar ,Pangal ,Pangal,4.01,3.9,0.4,0,0
TELENGANA,Mahbubnagar ,Pangal ,Remaddula,17.68,15.1,9.09,0,0
TELENGANA,Mahbubnagar ,Pangal ,Thellarallapalle,1.61,1.3,1.2,0,0
TELENGANA,Mahbubnagar ,Pebbair ,Janampeta,4.76,4.76,0,0,0
TELENGANA,Mahbubnagar ,Pebbair ,Nagasanipalle,22.69,22.69,0,0,0
TELENGANA,Mahbubnagar ,Pebbair ,Ramammapeta,9.56,9.56,0,0,0
TELENGANA,Mahbubnagar ,Peddakothapalle ,Dedinenipalle,1.62,1.62,0,0,0
TELENGANA,Mahbubnagar ,Peddakothapalle ,Devalthirumalpur,51.74,51.74,0,0,0
TELENGANA,Mahbubnagar ,Peddakothapalle ,Gantraopalle,10.53,10.53,0,0,0
TELENGANA,Mahbubnagar ,Peddakothapalle ,Jonnalaboguda,9.7,9.7,0,0,0
TELENGANA,Mahbubnagar ,Peddakothapalle ,Kalwakole,61.08,61.08,0,0,0
TELENGANA,Mahbubnagar ,Peddakothapalle ,Kothapeta,6.87,6.87,0,0,0
TELENGANA,Mahbubnagar ,Peddakothapalle ,Marrikal,1.62,1.62,0,0,0
TELENGANA,Mahbubnagar ,Peddakothapalle ,Mustipalle,24.26,24.26,0,0,0
TELENGANA,Mahbubnagar ,Peddakothapalle ,Pochapur,9.51,9.51,0,0,0
TELENGANA,Mahbubnagar ,Peddakothapalle ,Sathapur,2.43,2.43,0,0,0
TELENGANA,Mahbubnagar ,Peddakothapalle ,Vennacherla,9.69,9.69,0,0,0
TELENGANA,Mahbubnagar ,Peddakothapalle ,Yapatla,0.81,0.81,0,0,0
TELENGANA,Mahbubnagar ,Peddamandadi ,Alwal,2.81,0,0,0,0
TELENGANA,Mahbubnagar ,Peddamandadi ,Baleedupalle,2.3,0,0,0,0
TELENGANA,Mahbubnagar ,Peddamandadi ,Chinnamungalachedu,1.62,0,0,0,0
TELENGANA,Mahbubnagar ,Peddamandadi ,Gatlakhanapur,0.64,0,0,0,0
TELENGANA,Mahbubnagar ,Peddamandadi ,Manigilla,7.28,0,0,0,0
TELENGANA,Mahbubnagar ,Peddamandadi ,Mojerla,35.55,0,0,0,0
TELENGANA,Mahbubnagar ,Peddamandadi ,Peddamandadi,15.79,0,0,0,0
TELENGANA,Mahbubnagar ,Peddamandadi ,Peddamungalachedu,18.29,0,0,0,0
TELENGANA,Mahbubnagar ,Peddamandadi ,Veltoor,0.81,0,0,0,0
TELENGANA,Mahbubnagar ,Tadoor ,Indrakal,6.55,6.55,0,0,0
TELENGANA,Mahbubnagar ,Tadoor ,Kummera,4.08,4.08,0,0,0
TELENGANA,Mahbubnagar ,Tadoor ,Papagal,0.32,0.32,0,0,0
TELENGANA,Mahbubnagar ,Tadoor ,Parvathayapalle,3.78,3.78,0,0,0
TELENGANA,Mahbubnagar ,Tadoor ,Polmur,1.11,1.11,0,0,0
TELENGANA,Mahbubnagar ,Tadoor ,Thummalasugur,7.19,7.19,0,0,0
TELENGANA,Mahbubnagar ,Tadoor ,Yatmatapur,5.05,5.05,0,0,0
TELENGANA,Mahbubnagar ,Talakondapalle ,Badnapur,1.14,1.1,0,0,0
TELENGANA,Mahbubnagar ,Telkapalle ,Gouraram,1.21,1.21,0,0,0
TELENGANA,Mahbubnagar ,Telkapalle ,Karvanga,35.23,35.23,0,0,0
TELENGANA,Mahbubnagar ,Thimmajipet ,Appajipalle,11.71,11.71,0,0,0
TELENGANA,Mahbubnagar ,Thimmajipet ,Avancha,1.62,1.62,0,0,0
TELENGANA,Mahbubnagar ,Thimmajipet ,Budhasamudram,10.1,10.1,0,0,0
TELENGANA,Mahbubnagar ,Thimmajipet ,Chegunta,16.18,16.18,0,0,0
TELENGANA,Mahbubnagar ,Thimmajipet ,Gorita,4.04,4.04,0,0,0
TELENGANA,Mahbubnagar ,Thimmajipet ,Gummakonda,25.45,25.45,0,0,0
TELENGANA,Mahbubnagar ,Thimmajipet ,Pothireddipalle,2.02,2.02,0,0,0
