State,District,Block/Tehsil,Village,Non Availability of Adequate Power/Fuel - No.,Non Availability of Adequate Power/Fuel - PL,Mechanical Break Down - No.,Mechanical Break Down - PL,Less discharge of Water - No.,Less discharge of Water - PL,Non - Availability of Finance - No.,Non - Availability of Finance - PL,Lack of Maintenance- No.,Lack of Maintenance- PL,Others - No.,Others - PL
JHARKHAND,Deoghar,MOHANPUR,Morni,0,0,0,0,4,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Nagpur,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Narhipakariya,0,0,0,0,4,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Nawadih Baijnathpur,0,0,0,0,8,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Nawadih(A),0,0,0,0,9,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Nawadih(C),0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Nawadih(D),0,0,0,0,5,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Nawakurwa,0,0,0,0,5,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Nayachitkat,0,0,0,0,8,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Pachrukhi,0,0,0,0,6,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Pahridih(B),0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Parodal,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Patharchapti Chhit,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Patharchapti(A),0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Pathri,0,0,0,0,14,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Postbari,0,0,0,0,20,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Puranichitkit,0,0,0,0,7,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Raghunathpur,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Rampur(A),0,0,0,0,4,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Ranga(A),0,0,0,0,5,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Ropni,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Rudarpur,0,0,0,0,8,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Rupaidih,0,0,0,0,6,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Salgati,0,0,0,0,5,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Satbahiri,0,0,0,0,4,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Simarjor,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Sirsananthar,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Sonbadia,0,0,0,0,5,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Suardahi,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Tardiha,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Tisua,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Titmo,0,0,0,0,7,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Tulsibaran,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Tumbabel,0,0,0,0,12,0,0,0,0,0,0,0
JHARKHAND,Deoghar,MOHANPUR,Udaipura,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Ambatanr,0,0,0,0,15,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Amgachhi(A),0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Ashana,0,0,0,0,5,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Bagadaha,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Baijnathpur,0,0,0,0,6,0,0,0,1,0,0,0
JHARKHAND,Deoghar,PALOJORI,Bandhdih,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Baradduba,0,0,1,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Barmasiya,0,0,0,0,6,0,0,0,1,0,0,0
JHARKHAND,Deoghar,PALOJORI,Barwamarni,0,0,0,0,0,0,1,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Bedganwa Nawadih,0,0,0,0,5,0,1,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Beldih,0,0,0,0,4,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Beltikri,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Benidih,0,0,0,0,3,0,2,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Bhurkundi,0,0,0,0,4,0,1,0,1,0,0,0
JHARKHAND,Deoghar,PALOJORI,Chandpur,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Chhalapathar,0,0,0,0,8,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Churikanali,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Dhamnabad(B),0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Domnadih,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Dondi,0,0,0,0,7,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Dubrajpur,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Gaendih,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Ghaghajor,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Ghiyamo,0,0,0,0,6,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Jamua(B),0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Jibnabandh,0,0,4,0,8,0,1,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Kendua Chak,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Khaga,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Khardangal,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Khun,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Koirijamna Chak,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Kolhar,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Koriadih,0,0,0,0,5,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Kumgarha,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Kunjbana(B),0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Kurua,0,0,0,0,12,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Kusumdih,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Madhupur,0,0,0,0,0,0,1,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Mahuadahar,0,0,0,0,4,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Mahulipara,0,0,0,0,0,0,1,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Mathadangal,0,0,0,0,3,0,1,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Matiara,0,0,0,0,18,0,1,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Nand Kura,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Nawadih Nunurai,0,0,0,0,6,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Panremetariya,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Parasbani,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Phuljharipahar(A),0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Phuljori(A),0,0,0,0,5,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Raghuwadih,0,0,0,0,10,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Rampur(A),0,0,0,0,5,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Rangatanr,0,0,0,0,4,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Saljor,0,0,0,0,9,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Sarasbad Chak(A),0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Shekhar Nawadih,0,0,0,0,5,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Simla(A),0,0,0,0,7,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Sitaldih Chandpur,0,0,0,0,1,0,1,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Tengdhoya,0,0,0,0,4,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Tetariya,0,0,0,0,8,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Thengadih,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Tilaiya,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,PALOJORI,Uparbandhi,0,0,0,0,7,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Alagbara,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Alkusa,0,0,0,0,18,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Aluara,0,0,0,0,8,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Amdiha,0,0,0,0,4,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Amla Chatar,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Amrasol,0,0,0,0,6,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Angaro,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Arai,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Asahna,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Asanbani,0,0,0,0,19,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Asansol,0,0,0,0,9,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Ashana,0,0,0,0,4,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Aurajori,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Babhandiha(A),0,0,0,0,5,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Babhanganwan,0,0,0,0,20,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Bagdaba,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Baghdabra,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Baghjhapta,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Baghjoriya,0,0,0,0,11,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Bahadurpur,0,0,0,0,4,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Bahinga,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Baludih,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Bandarchua,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Banjhi Kend,0,0,0,0,9,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Banjhta,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Bankanali(A),0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Bankanali(B),0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Bara Kothariya,0,0,0,0,4,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Barabank,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Baradangal,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Baramasia,0,0,0,0,4,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Baratanr(A),0,0,0,0,7,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Barbad,0,0,0,0,5,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Bardahi,0,0,0,0,5,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Barmariya(A),0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Barmasia,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Barmasia(C),0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Barmasiya,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Bashatanr,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Behra,0,0,0,0,5,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Belabad,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Belbarana,0,0,0,0,8,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Bhangahir,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Bhathariya,0,0,1,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Bhawanipur,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Bholi,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Bhura,0,0,0,0,5,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Birajpur,0,0,0,0,15,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Birmati,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Bisunpur(A),0,0,0,0,4,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Bochbandh,0,0,0,0,7,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Budhnadih,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Charakmara,0,0,0,0,5,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Chhandhba,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Chhata Kurum(B),0,0,0,0,5,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Chhinarjuriya,0,0,0,0,11,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Chhinarjuriyabhatna,0,0,0,0,6,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Chhorat,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Chitra,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Chormara,0,0,0,0,17,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Damgara,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Damgi,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Danarbad,0,0,0,0,4,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Darohiya,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Deogharbad,0,0,0,0,17,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Dhanoriya,0,0,0,0,5,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Dhanpalasi,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Dhawabad,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Dhawasol,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Dhiba,0,0,0,0,22,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Dhobania,0,0,0,0,4,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Dhudhuajori,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Dighi,0,0,0,0,44,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Dindakoli(A),0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Dindakoli(B),0,0,0,0,10,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Dorhia,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Dumdumi,0,0,0,0,8,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Dunduadih,0,0,0,0,11,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Gajiadih,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Gandajori,0,0,0,0,4,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Ghaghra,0,0,0,0,23,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Gidhsoli,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Gobarsala,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Gobindpur,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Gopalpur,0,0,0,0,4,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Goplaraedih,0,0,0,0,5,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Gurbad,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Hariharmati,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Haripur,0,0,0,0,7,0,1,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Harirakha,0,0,0,0,16,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Harladangal,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Hatduba Naya,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Hatleda,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Jamuasol,0,0,0,0,19,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Jamuniatanr,0,0,0,0,7,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Jhagrahi,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Jhilua,0,0,0,0,6,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Kachua Bank,0,0,0,0,6,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Kaira Bank,0,0,0,0,10,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Kalujot,0,0,0,0,6,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Kapsa,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Karanbabiya,0,0,0,0,8,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Karhiya,0,0,0,0,13,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Karmatanr,0,0,0,0,4,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Kasidih,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Kendua,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Khaira,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Khairbani(A),0,0,0,0,8,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Khairbani(B),0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Kheridumar,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Kolkiari,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Koradih,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Kukraha,0,0,0,0,4,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Kura,0,0,0,0,5,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Kuraro,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Kusberiya,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Kusmaha(A),0,0,0,0,11,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Kusmaha(B),0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Kuwamura,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Lakrakhondha,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Lodhra,0,0,0,0,4,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Lokpur,0,0,0,0,4,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Lutia,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Madhu Singha,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Mahadeo Chak,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Mahapur,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Mahesliti,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Mahuljori,0,0,0,0,4,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Majhilimetariya,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Mamarjori,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Mandariya,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Mangnahir,0,0,0,0,5,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Modibandh,0,0,0,0,4,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Morhabari(A),0,0,0,0,13,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Munda,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Murchura,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Nachamia Amba,0,0,0,0,13,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Nagra,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Nagri,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Naiyadih,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Nargi,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Nawadih(D),0,0,0,0,7,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Naya Kharna,0,0,0,0,6,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Pachhimkanali,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Paharidih(A),0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Paharidih(B),0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Pahridih,0,0,0,0,8,0,1,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Pakariya,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Palma,0,0,0,0,12,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Pansari,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Parariya,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Patharda,0,0,0,0,16,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Patharjor,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Phasiabad,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Phaudar Bank,0,0,0,0,19,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Phulchua,0,0,0,0,6,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Phuldobha,0,0,0,0,7,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Phutabandh,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Piarsol,0,0,0,0,8,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Pichhri Bandh,0,0,0,0,5,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Pindari,0,0,0,0,7,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Pipra Sol,0,0,0,0,7,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Pipra(B),0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Piprasol,0,0,0,0,7,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Pithalapur,0,0,0,0,6,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Puranakharna,0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Rajaraidih,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Rakhjor,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Raksa,0,0,0,0,5,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Rampur(B),0,0,0,0,1,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Ranabandh,0,0,0,0,2,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Rani Bandh,0,0,0,0,5,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Raotara,0,0,0,0,9,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Sadharia,0,0,0,0,25,0,0,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Sagramdi,0,0,0,0,16,0,1,0,0,0,0,0
JHARKHAND,Deoghar,SARATH,Santaldih,0,0,0,0,7,0,0,0,0,0,0,0
